Year;Month;Day;Hour;Temp;Luftfuktighet;Lutftryck;Vikt;ViktSkillnad
2022;11;30;13;5.164655;80.2785;865.781166;61.8535;-0.139211
2022;11;30;14;3.87931;80.239833;865.416666;61.6425;-0.211
2022;11;30;15;3.179655;80.313728;865.768813;61.532033;-0.110467
2022;11;30;16;2.802931;80.474333;866.755666;61.481;-0.051033
2022;11;30;17;2.54862;80.516166;866.7665;61.526779;0.045779
2022;11;30;18;2.425517;80.600666;867.215666;61.515833;-0.010946
2022;11;30;19;2.345172;80.680833;867.4895;61.554237;0.038404
2022;11;30;20;2.147241;80.584833;866.580333;61.618833;0.064596
2022;11;30;21;2.00931;80.556833;866.354166;61.655333;0.0365
2022;11;30;22;1.850517;80.5545;866.1755;61.686101;0.030768
2022;11;30;23;1.756206;80.568135;866.14305;61.742;0.055899
2022;12;1;0;1.801034;80.582166;866.098833;61.759661;0.017661
2022;12;1;1;1.76862;80.586833;865.997833;61.7805;0.020839
2022;12;1;2;1.719482;80.674833;866.450166;61.770666;-0.009834
2022;12;1;3;1.541379;80.746;866.777166;61.764237;-0.006429
2022;12;1;4;1.490526;80.752166;866.616666;61.801666;0.037429
2022;12;1;5;1.583793;80.702833;866.117166;61.848644;0.046978
2022;12;1;6;1.659655;80.5275;864.769;61.921666;0.073022
2022;12;1;7;1.755172;80.5665;865.065666;61.885666;-0.036
2022;12;1;8;1.842931;80.613333;865.306666;61.839;-0.046666
2022;12;1;9;1.953448;80.701833;865.738;61.804666;-0.034334
2022;12;1;10;2.110344;80.730833;865.8185;61.82322;0.018554
2022;12;1;11;2.437413;80.851;866.6135;61.741333;-0.081887
2022;12;1;12;2.690862;80.970166;867.247166;61.591355;-0.149978
2022;12;1;13;2.888793;81.113333;868.067166;61.524;-0.067355
2022;12;1;14;2.994827;81.229166;868.6795;61.479;-0.045
2022;12;1;15;3.025862;81.31661;869.030677;61.41;-0.069
2022;12;1;16;2.933103;81.303333;868.793666;61.443833;0.033833
2022;12;1;17;2.691551;81.3005;868.659;61.484406;0.040573
2022;12;1;18;2.597241;81.3055;868.579833;61.503833;0.019427
2022;12;1;19;2.471034;81.2895;868.3185;61.589333;0.0855
2022;12;1;20;2.562068;81.351666;868.753;61.579661;-0.009672
2022;12;1;21;2.501896;81.372166;868.687333;61.5635;-0.016161
2022;12;1;22;2.260344;81.2855;867.973166;61.665593;0.102093
2022;12;1;23;2.319655;81.3015;868.057666;61.704166;0.038573
2022;12;2;0;2.321206;81.222033;867.340847;61.734406;0.03024
2022;12;2;1;2.267586;80.971333;865.493666;61.827;0.092594
2022;12;2;2;2.311551;80.8295;864.595;61.852333;0.025333
2022;12;2;3;2.307931;80.685833;863.635833;61.873728;0.021395
2022;12;2;4;2.312413;80.613833;863.173833;61.872666;-0.001062
2022;12;2;5;2.382931;80.375;861.488333;61.948833;0.076167
2022;12;2;6;2.418947;80.212666;860.400166;61.972542;0.023709
2022;12;2;7;2.44;80.018833;859.199166;62.011833;0.039291
2022;12;2;8;2.528965;80.109333;860.012333;61.890666;-0.121167
2022;12;2;9;2.523793;80.1845;860.438666;61.798666;-0.092
2022;12;2;10;2.460689;80.427833;862.101166;61.628644;-0.170022
2022;12;2;11;2.397413;80.442166;861.949166;61.578333;-0.050311
2022;12;2;12;2.532586;80.577166;862.9145;61.542711;-0.035622
2022;12;2;13;2.635862;80.747333;863.903166;61.422166;-0.120545
2022;12;2;14;2.513448;80.766333;863.841333;61.362;-0.060166
2022;12;2;15;2.320689;80.779491;863.800508;61.361525;-0.000475
2022;12;2;16;2.058448;80.726666;863.451333;61.422833;0.061308
2022;12;2;17;1.74431;80.6515;862.880333;61.454406;0.031573
2022;12;2;18;1.548965;80.6355;862.726;61.428666;-0.02574
2022;12;2;19;1.420344;80.609;862.680833;61.381525;-0.047141
2022;12;2;20;1.355862;80.730333;863.489333;61.327;-0.054525
2022;12;2;21;1.310344;80.825833;864.118;61.2535;-0.0735
2022;12;2;22;1.226034;80.802833;863.829833;61.238305;-0.015195
2022;12;2;23;1.171034;80.820169;863.990677;61.171;-0.067305
2022;12;3;0;0.878275;80.609833;862.393833;61.280338;0.109338
2022;12;3;1;0.787068;80.629166;862.717333;61.291;0.010662
2022;12;3;2;0.68862;80.600833;862.5545;61.340508;0.049508
2022;12;3;3;0.655;80.559166;862.194666;61.3345;-0.006008
2022;12;3;4;0.657758;80.593333;862.576666;61.291666;-0.042834
2022;12;3;5;0.859137;80.763166;863.678833;61.23983;-0.051836
2022;12;3;6;0.875;80.752333;863.473833;61.207;-0.03283
2022;12;3;7;0.922241;80.813666;863.965;61.232881;0.025881
2022;12;3;8;0.780517;80.651666;862.574666;61.278833;0.045952
2022;12;3;9;0.516551;80.407666;861.170666;61.419333;0.1405
2022;12;3;10;0.3;80.400333;861.097833;61.470677;0.051344
2022;12;3;11;0.079655;80.197;859.762166;61.581;0.110323
2022;12;3;12;0.067241;80.117;859.3425;61.652033;0.071033
2022;12;3;13;0.019655;80.082333;859.317833;61.679;0.026967
2022;12;3;14;0.049655;80.205666;860.132;61.520166;-0.158834
2022;12;3;15;-0.005172;80.024576;858.761355;61.544745;0.024579
2022;12;3;16;-0.076551;79.935833;858.259666;61.566333;0.021588
2022;12;3;17;-0.13931;79.907833;858.158;61.566779;0.000446
2022;12;3;18;-0.127241;79.93;858.416166;61.5305;-0.036279
2022;12;3;19;-0.173103;79.88;858.052833;61.476166;-0.054334
2022;12;3;20;-0.245862;79.829;857.804333;61.503559;0.027393
2022;12;3;21;-0.296551;79.828;857.8655;61.495166;-0.008393
2022;12;3;22;-0.372586;79.933;858.553166;61.478135;-0.017031
2022;12;3;23;-0.39862;79.893559;858.196101;61.503833;0.025698
2022;12;4;0;-0.565;79.672333;856.729166;61.594833;0.091
2022;12;4;1;-0.812413;79.477666;855.537333;61.68;0.085167
2022;12;4;2;-1.026896;79.361;854.956833;61.751166;0.071166
2022;12;4;3;-1.188793;79.210833;854.085666;61.829661;0.078495
2022;12;4;4;-1.160862;79.298;854.836833;61.815;-0.014661
2022;12;4;5;-1.140517;79.340666;855.133;61.764576;-0.050424
2022;12;4;6;-0.946034;79.296;854.901333;61.791;0.026424
2022;12;4;7;-0.620175;79.44983;855.960508;61.708;-0.083
2022;12;4;8;-0.496949;79.560819;856.802786;61.599333;-0.108667
2022;12;4;9;-0.406551;79.755166;858.049166;61.466666;-0.132667
2022;12;4;10;-0.207413;79.783333;858.098666;61.370847;-0.095819
2022;12;4;11;0.023793;79.633;857.0915;61.401166;0.030319
2022;12;4;12;0.167586;79.521666;856.437666;61.407796;0.00663
2022;12;4;13;0.293103;79.396166;855.795333;61.544333;0.136537
2022;12;4;14;0.433793;82.728833;879.967166;63.035333;1.491
2022;12;4;15;0.50931;82.824237;878.026949;63.308644;0.273311
2022;12;4;16;0.450344;82.319166;874.129666;63.460833;0.152189
2022;12;4;17;0.520689;81.747;870.333833;63.568644;0.107811
2022;12;4;18;0.621379;81.4525;868.588333;63.584;0.015356
2022;12;4;19;0.809482;80.6735;863.283333;63.628833;0.044833
2022;12;4;20;1.053793;80.124666;860.3995;63.581525;-0.047308
2022;12;4;21;1.152586;80.110166;860.571333;63.530833;-0.050692
2022;12;4;22;1.237586;79.677333;857.9385;63.539661;0.008828
2022;12;4;23;1.270689;79.752033;858.966101;63.489333;-0.050328
2022;12;5;0;1.247931;79.752666;858.970333;63.477333;-0.012
2022;12;5;1;1.361896;79.520338;857.411525;63.497457;0.020124
2022;12;5;2;1.337586;79.060333;854.647666;63.519333;0.021876
2022;12;5;3;1.455517;78.7985;853.267333;63.515254;-0.004079
2022;12;5;4;1.484482;78.475333;851.393666;63.517833;0.002579
2022;12;5;5;1.417931;78.35;851.006166;63.498813;-0.01902
2022;12;5;6;0.680344;78.422166;851.679166;63.481666;-0.017147
2022;12;5;7;0.24431;78.6755;853.349666;63.457333;-0.024333
2022;12;5;8;0.296034;78.630666;853.027833;63.462833;0.0055
2022;12;5;9;0.410689;78.5695;852.739166;63.4635;0.000667
2022;12;5;10;0.475172;78.668;853.545166;63.435423;-0.028077
2022;12;5;11;0.165689;79.060666;856.277166;63.395;-0.040423
2022;12;5;12;0.224655;79.502;859.138333;63.381355;-0.013645
2022;12;5;13;0.415344;79.767;860.698833;63.364333;-0.017022
2022;12;5;14;0.462758;79.877666;861.281833;63.338833;-0.0255
2022;12;5;15;0.501034;79.983559;861.954067;63.322711;-0.016122
2022;12;5;16;0.474137;80.096666;862.7355;63.309666;-0.013045
2022;12;5;17;0.39931;80.221166;863.508333;63.305254;-0.004412
2022;12;5;18;0.39931;80.281833;863.937166;63.289166;-0.016088
2022;12;5;19;0.420344;80.392333;864.7445;63.281525;-0.007641
2022;12;5;20;0.450344;80.4965;865.4865;63.276166;-0.005359
2022;12;5;21;0.463793;80.568;865.978;63.272166;-0.004
2022;12;5;22;0.485517;80.599;866.326166;63.262711;-0.009455
2022;12;5;23;0.570344;80.704915;867.084406;63.259833;-0.002878
2022;12;6;0;0.620172;80.9505;869.074166;63.230338;-0.029495
2022;12;6;1;0.54862;81.1995;870.644333;63.2055;-0.024838
2022;12;6;2;0.428793;81.23;870.834166;63.23;0.0245
2022;12;6;3;0.188275;80.9855;868.969666;63.328644;0.098644
2022;12;6;4;0.173103;80.887833;868.4525;63.327333;-0.001311
2022;12;6;5;0.091034;80.8815;868.577833;63.341694;0.014361
2022;12;6;6;0.062068;80.735833;867.5635;63.370666;0.028972
2022;12;6;7;0.084655;80.788833;868.293166;63.327288;-0.043378
2022;12;6;8;0.108103;80.821333;868.502833;63.287166;-0.040122
2022;12;6;9;-0.041379;80.942166;869.4985;63.271525;-0.015641
2022;12;6;10;0.002068;80.971;869.5835;63.245833;-0.025692
2022;12;6;11;0.283275;80.980166;869.7565;63.220833;-0.025
2022;12;6;12;0.710344;81.2355;871.547166;63.21644;-0.004393
2022;12;6;13;0.971034;81.223;871.388833;63.191;-0.02544
2022;12;6;14;1.010344;81.49661;873.417627;63.174576;-0.016424
2022;12;6;15;1;81.534166;873.267666;63.1665;-0.008076
2022;12;6;16;0.685689;81.585333;873.685666;63.157288;-0.009212
2022;12;6;17;0.377241;81.839833;875.473833;63.1635;0.006212
2022;12;6;18;-0.117068;81.997333;876.415166;63.275833;0.112333
2022;12;6;19;-0.326896;82.129166;877.1335;63.289322;0.013489
2022;12;6;20;-0.558275;82.182;877.383;63.336166;0.046844
2022;12;6;21;-0.554482;82.0325;876.053333;63.353728;0.017562
2022;12;6;22;-0.632241;81.99;875.8705;63.371;0.017272
2022;12;6;23;-1.106896;82.250338;877.961864;63.456833;0.085833
2022;12;7;0;-1.272413;82.152833;876.927;63.488644;0.031811
2022;12;7;1;-1.370862;82.291833;878.083833;63.519833;0.031189
2022;12;7;2;-1.434482;82.1935;877.075166;63.537627;0.017794
2022;12;7;3;-1.045344;82.016166;875.770833;63.498166;-0.039461
2022;12;7;4;-1.270862;82.006833;875.775166;63.514406;0.01624
2022;12;7;5;-1.534827;81.778333;873.9665;63.492833;-0.021573
2022;12;7;6;-1.906034;81.325666;870.481333;63.586333;0.0935
2022;12;7;7;-1.781206;80.958983;868.427118;63.59644;0.010107
2022;12;7;8;-1.675689;81.1415;869.850333;63.5575;-0.03894
2022;12;7;9;-1.531724;81.271333;870.6665;63.525166;-0.032334
2022;12;7;10;-1.618793;81.357666;871.113;63.501355;-0.023811
2022;12;7;11;-1.098448;81.4505;871.699;63.431333;-0.070022
2022;12;7;12;2.029827;81.487666;871.476666;63.406101;-0.025232
2022;12;7;13;1.263103;81.515833;871.687666;63.257333;-0.148768
2022;12;7;14;0.475;81.656166;872.368;63.199;-0.058333
2022;12;7;15;-0.181206;81.823898;873.431186;63.237288;0.038288
2022;12;7;16;-1.268448;82.179666;875.8205;63.272;0.034712
2022;12;7;17;-2.127068;82.225593;875.47661;63.392241;0.120241
2022;12;7;18;-2.68931;82.300666;875.939;63.4405;0.048259
2022;12;7;19;-3.01862;82.1875;874.9025;63.516166;0.075666
2022;12;7;20;-3.167241;82.128833;874.2525;63.553389;0.037223
2022;12;7;21;-3.468965;82.013;873.354333;63.611;0.057611
2022;12;7;22;-3.717413;81.825333;871.890166;63.639661;0.028661
2022;12;7;23;-3.991896;81.6525;870.6475;63.672;0.032339
2022;12;8;0;-4.226379;81.460847;869.262542;63.67;-0.002
2022;12;8;1;-3.806896;81.354166;868.631;63.6435;-0.0265
2022;12;8;2;-3.537241;81.340166;868.412;63.572;-0.0715
2022;12;8;3;-3.414736;81.221379;867.513275;63.529649;-0.042351
2022;12;8;4;-3.536206;81.237;867.589666;63.5315;0.001851
2022;12;8;5;-4.35862;81.147833;866.8225;63.558305;0.026805
2022;12;8;6;-4.928965;81.055833;866.165166;63.646;0.087695
2022;12;8;7;-5.075172;81.1035;866.510833;63.594;-0.052
2022;12;8;8;-5.363448;81.125;866.351833;63.711;0.117
2022;12;8;9;-5.669655;80.986;865.329;63.7355;0.0245
2022;12;8;10;-5.647241;80.9075;864.827333;63.771016;0.035516
2022;12;8;11;-5.135517;80.835166;864.302333;63.814;0.042984
2022;12;8;12;-4.474482;80.810166;864.1495;63.707288;-0.106712
2022;12;8;13;-3.213103;80.959166;865.098333;63.685833;-0.021455
2022;12;8;14;-3.461379;80.910833;864.651666;63.559661;-0.126172
2022;12;8;15;-4.084827;80.852711;864.236271;63.571833;0.012172
2022;12;8;16;-4.335862;80.881833;864.447666;63.515833;-0.056
2022;12;8;17;-4.666034;80.882333;864.414166;63.561525;0.045692
2022;12;8;18;-4.921724;80.8185;863.647833;63.613166;0.051641
2022;12;8;19;-4.982413;80.868333;864.022166;63.547833;-0.065333
2022;12;8;20;-4.860517;80.991833;864.850666;63.529152;-0.018681
2022;12;8;21;-4.761896;81.071666;865.188;63.577;0.047848
2022;12;8;22;-4.752931;80.99;864.607333;63.496949;-0.080051
2022;12;8;23;-4.628448;81.086333;865.245666;63.533833;0.036884
2022;12;9;0;-4.489655;81.235084;866.189152;63.505254;-0.028579
2022;12;9;1;-4.302586;81.194833;865.721333;63.4975;-0.007754
2022;12;9;2;-3.764827;81.094;864.991666;63.424333;-0.073167
2022;12;9;3;-3.372931;80.977333;864.147;63.458813;0.03448
2022;12;9;4;-2.843103;81.083333;864.933;63.36;-0.098813
2022;12;9;5;-2.35;81.125666;865.078333;63.250677;-0.109323
2022;12;9;6;-2.336551;81.084166;864.699166;63.304333;0.053656
2022;12;9;7;-2.227758;81.085166;864.695333;63.2075;-0.096833
2022;12;9;8;-1.992758;81.273666;866.046333;63.0765;-0.131
2022;12;9;9;-1.731551;81.342833;866.174666;63.121;0.0445
2022;12;9;10;-0.83931;81.249333;865.481333;63.061525;-0.059475
2022;12;9;11;-0.010344;81.292166;865.7875;62.992666;-0.068859
2022;12;9;12;-0.030172;81.385833;866.344166;62.937457;-0.055209
2022;12;9;13;0.136896;81.5435;867.273833;62.862666;-0.074791
2022;12;9;14;0.272413;81.652833;867.930833;62.850169;-0.012497
2022;12;9;15;0.357586;81.751016;868.473389;62.786833;-0.063336
2022;12;9;16;0.062241;81.771833;868.420666;62.820166;0.033333
2022;12;9;17;-0.172931;81.700666;867.8635;62.847457;0.027291
2022;12;9;18;-0.203103;81.797;868.495;62.812666;-0.034791
2022;12;9;19;-0.287241;81.875833;868.992333;62.794576;-0.01809
2022;12;9;20;-0.234655;81.982166;869.6245;62.798666;0.00409
2022;12;9;21;-0.081724;82.040833;869.912;62.807;0.008334
2022;12;9;22;-0.094137;82.092166;870.2715;62.801694;-0.005306
2022;12;9;23;-0.062068;82.173728;870.684237;62.792666;-0.009028
2022;12;10;0;0.092068;82.3215;871.742333;62.763389;-0.029277
2022;12;10;1;0.104827;82.481333;872.7065;62.769833;0.006444
2022;12;10;2;0.092413;82.491;872.545;62.808983;0.03915
2022;12;10;3;0.187068;82.409666;871.786333;62.7705;-0.038483
2022;12;10;4;-0.711379;82.233;870.407666;62.804833;0.034333
2022;12;10;5;-1.395;81.872333;867.832166;62.83305;0.028217
2022;12;10;6;-1.746379;81.544666;865.802166;62.917;0.08395
2022;12;10;7;-1.926206;81.513389;865.914067;63.005593;0.088593
2022;12;10;8;-2.325517;81.584918;866.427049;63.039166;0.033573
2022;12;10;9;-3.005689;81.592833;866.422333;63.042666;0.0035
2022;12;10;10;-3.367758;81.531833;865.859333;63.14644;0.103774
2022;12;10;11;-3.765689;81.306333;864.294166;63.244166;0.097726
2022;12;10;12;-3.904482;81.1545;863.455833;63.318474;0.074308
2022;12;10;13;-4.026896;81.1455;863.411;63.260666;-0.057808
2022;12;10;14;-4.711379;80.961333;862.188333;63.304237;0.043571
2022;12;10;15;-4.802586;80.937118;862.125932;63.360333;0.056096
2022;12;10;16;-5.496896;80.9375;862.114166;63.382;0.021667
2022;12;10;17;-5.764655;80.893666;861.665333;63.444406;0.062406
2022;12;10;18;-5.503275;80.766666;860.967;63.478833;0.034427
2022;12;10;19;-5.531034;80.798833;861.202666;63.403389;-0.075444
2022;12;10;20;-5.607241;80.8465;861.406166;63.403666;0.000277
2022;12;10;21;-5.232931;80.916833;861.926666;63.331666;-0.072
2022;12;10;22;-5.446206;80.917833;861.688333;63.335593;0.003927
2022;12;10;23;-5.190344;80.909322;861.665932;63.345666;0.010073
2022;12;11;0;-5.325;81.067;862.652;63.323728;-0.021938
2022;12;11;1;-5.538103;80.909333;861.511333;63.292666;-0.031062
2022;12;11;2;-5.770862;80.928666;861.685166;63.253333;-0.039333
2022;12;11;3;-5.912758;80.704666;860.130333;63.337457;0.084124
2022;12;11;4;-5.774137;80.678;860.134833;63.375833;0.038376
2022;12;11;5;-5.979473;80.5985;859.513;63.383559;0.007726
2022;12;11;6;-6.247413;80.555833;859.366333;63.325166;-0.058393
2022;12;11;7;-6.610172;80.419;858.219;63.360508;0.035342
2022;12;11;8;-7.008103;80.048166;855.944666;63.469344;0.108836
2022;12;11;9;-7.025689;80.081333;856.479833;63.536666;0.067322
2022;12;11;10;-6.852586;80.068;856.334;63.511694;-0.024972
2022;12;11;11;-6.281206;80.021166;856.329833;63.448166;-0.063528
2022;12;11;12;-5.712758;80.119333;856.962666;63.37305;-0.075116
2022;12;11;13;-5.13431;80.211166;857.592166;63.283666;-0.089384
2022;12;11;14;-4.64862;80.349333;858.5585;63.201333;-0.082333
2022;12;11;15;-4.76;80.375423;858.622711;63.15305;-0.048283
2022;12;11;16;-4.907413;80.4165;858.932333;63.157833;0.004783
2022;12;11;17;-4.817241;80.494833;859.507;63.166949;0.009116
2022;12;11;18;-4.85;80.583333;860.030666;63.104333;-0.062616
2022;12;11;19;-5.380344;80.570666;859.915833;63.0595;-0.044833
2022;12;11;20;-5.870862;80.591;860.138833;63.129152;0.069652
2022;12;11;21;-6.303965;80.527;859.6715;63.182666;0.053514
2022;12;11;22;-6.785344;80.3985;858.898;63.19322;0.010554
2022;12;11;23;-6.821379;80.029333;856.473333;63.2195;0.02628
2022;12;12;0;-6.222931;80.283559;858.712711;63.152711;-0.066789
2022;12;12;1;-6.011551;80.382166;859.354;63.083666;-0.069045
2022;12;12;2;-6.085689;80.452333;859.808166;63.054666;-0.029
2022;12;12;3;-5.990877;80.379666;859.374833;63.107457;0.052791
2022;12;12;4;-5.474827;80.4025;859.6175;63.0915;-0.015957
2022;12;12;5;-4.999827;80.421166;859.8915;63.020847;-0.070653
2022;12;12;6;-4.571896;80.525;860.629333;62.934333;-0.086514
2022;12;12;7;-4.434655;80.578666;861.042666;62.907966;-0.026367
2022;12;12;8;-4.552758;80.580166;861.037666;62.885833;-0.022133
2022;12;12;9;-4.932931;80.03;857.134;62.923;0.037167
2022;12;12;10;-4.312931;80.246333;859.334166;63.029152;0.106152
2022;12;12;11;-3.675;80.307833;859.734666;63.0145;-0.014652
2022;12;12;12;-3.21862;80.330333;859.937833;62.972542;-0.041958
2022;12;12;13;-3.143965;80.330166;860.027666;62.923666;-0.048876
2022;12;12;14;-3.647068;80.288;859.797333;62.883166;-0.0405
2022;12;12;15;-4.018448;80.268644;859.858983;62.881525;-0.001641
2022;12;12;16;-4.580344;80.170666;859.210833;62.928166;0.046641
2022;12;12;17;-4.734827;80.217333;859.743833;62.977796;0.04963
2022;12;12;18;-4.810862;80.258666;860.149833;62.928666;-0.04913
2022;12;12;19;-5.080689;80.257;860.172833;62.95644;0.027774
2022;12;12;20;-4.476379;80.152666;859.585666;62.968333;0.011893
2022;12;12;21;-4.239655;80.095333;859.408;62.922;-0.046333
2022;12;12;22;-4.240689;80.075666;859.380166;62.89983;-0.02217
2022;12;12;23;-4.58;80.113333;859.882833;62.826166;-0.073664
2022;12;13;0;-5.081724;80.168474;860.307288;62.865084;0.038918
2022;12;13;1;-4.741551;80.059;859.613333;62.910333;0.045249
2022;12;13;2;-4.361034;79.857833;858.397666;62.896666;-0.013667
2022;12;13;3;-4.207068;79.880666;858.873;62.892372;-0.004294
2022;12;13;4;-3.956551;79.988333;859.728333;62.893833;0.001461
2022;12;13;5;-3.862931;80.014833;860.0365;62.872372;-0.021461
2022;12;13;6;-4.046034;80.017833;860.089833;62.827833;-0.044539
2022;12;13;7;-4.785689;79.955;859.795;62.876833;0.049
2022;12;13;8;-5.757586;79.886166;859.475833;62.9675;0.090667
2022;12;13;9;-6.414827;79.812;859.167166;63.036833;0.069333
2022;12;13;10;-6.291724;79.764166;859.022166;63.085423;0.04859
2022;12;13;11;-4.500344;79.712166;858.875;63.051666;-0.033757
2022;12;13;12;0.792241;79.760166;859.397833;62.905084;-0.146582
2022;12;13;13;0.132413;79.7705;859.632666;62.611833;-0.293251
2022;12;13;14;-3.254482;79.837833;860.224666;62.612542;0.000709
2022;12;13;15;-4.385;79.804067;860.087966;62.755666;0.143124
2022;12;13;16;-4.970517;79.766666;859.984166;62.8725;0.116834
2022;12;13;17;-5.755862;79.6935;859.681833;62.940169;0.067669
2022;12;13;18;-6.425689;79.580166;859.072666;63.058166;0.117997
2022;12;13;19;-7.022413;79.557;859.1125;63.143559;0.085393
2022;12;13;20;-7.632068;79.501;858.8855;63.218166;0.074607
2022;12;13;21;-8.176724;79.4305;858.582833;63.227;0.008834
2022;12;13;22;-7.463793;79.4965;859.2975;63.205423;-0.021577
2022;12;13;23;-6.575344;79.387796;858.572711;63.2225;0.017077
2022;12;14;0;-6.216206;79.260833;857.9815;63.120847;-0.101653
2022;12;14;1;-5.612586;79.304333;858.4585;62.987333;-0.133514
2022;12;14;2;-4.713103;78.936166;855.987666;62.907457;-0.079876
2022;12;14;3;-3.542586;78.9665;856.703333;62.886166;-0.021291
2022;12;14;4;-2.535517;79.197833;858.3825;62.791333;-0.094833
2022;12;14;5;-1.66431;79.0295;857.1785;62.633728;-0.157605
2022;12;14;6;-1.072241;78.964333;857.01;62.504;-0.129728
2022;12;14;7;-0.787586;78.730508;855.573559;62.447457;-0.056543
2022;12;14;8;-0.70862;78.777213;856.201147;62.4295;-0.017957
2022;12;14;9;-0.716896;78.890833;857.124166;62.461694;0.032194
2022;12;14;10;-0.628103;78.910166;857.231666;62.4735;0.011806
2022;12;14;11;-0.512;78.932;857.574;62.46;-0.0135
2022;12;15;8;-1.399137;80.377833;869.163;62.45;-0.01
2022;12;15;9;-1.410517;79.717;864.342333;62.453166;0.003166
2022;12;15;10;-1.241379;79.524;863.509166;62.491694;0.038528
2022;12;15;11;-0.614137;79.517166;863.744333;62.438166;-0.053528
2022;12;15;12;-0.809137;79.568833;864.187666;62.353728;-0.084438
2022;12;15;13;-1.110517;79.578166;864.315666;62.431333;0.077605
2022;12;15;14;-1.305862;79.5795;864.341;62.441864;0.010531
2022;12;15;15;-1.596896;79.553728;864.236101;62.4905;0.048636
2022;12;15;16;-2.242586;79.521666;864.137;62.5815;0.091
2022;12;15;17;-2.854137;79.444833;863.741666;62.695932;0.114432
2022;12;15;18;-3.417758;79.370166;863.4045;62.774333;0.078401
2022;12;15;19;-3.69862;79.401833;863.673333;62.827288;0.052955
2022;12;15;20;-4.145;79.339;863.377;62.832833;0.005545
2022;12;15;21;-4.710689;79.3755;863.777333;62.799666;-0.033167
2022;12;15;22;-5.458965;79.2885;863.098166;62.902372;0.102706
2022;12;15;23;-5.761034;79.2405;862.96;62.911;0.008628
2022;12;16;0;-6.648103;79.161016;862.400169;62.990847;0.079847
2022;12;16;1;-7.40931;78.945333;861.0545;63.103166;0.112319
2022;12;16;2;-7.908965;78.928166;861.170666;63.257118;0.153952
2022;12;16;3;-8.215344;78.706166;859.792;63.247;-0.010118
2022;12;16;4;-8.921724;78.578833;859.095666;63.274666;0.027666
2022;12;16;5;-9.634482;78.4245;858.243833;63.410677;0.136011
2022;12;16;6;-10.363793;78.308166;857.6565;63.439666;0.028989
2022;12;16;7;-11.087758;78.204833;857.1685;63.483389;0.043723
2022;12;16;8;-11.475517;78.125166;856.785166;63.373;-0.110389
2022;12;16;9;-11.639655;78.156;857.194333;62.912166;-0.460834
2022;12;16;10;-11.036551;78.099;856.839833;62.918305;0.006139
2022;12;16;11;-6.71931;78.067166;856.835;62.910333;-0.007972
2022;12;16;12;-3.22862;78.116166;857.337833;62.744745;-0.165588
2022;12;16;13;-0.246206;78.2905;858.631666;62.421833;-0.322912
2022;12;16;14;-4.943275;78.295;858.627666;62.444745;0.022912
2022;12;16;15;-6.097758;78.263559;858.550508;62.505666;0.060921
2022;12;16;16;-7.312931;78.2235;858.423833;62.5605;0.054834
2022;12;16;17;-8.323103;78.1675;858.181666;62.625593;0.065093
2022;12;16;18;-9.087758;78.096;857.88;62.692166;0.066573
2022;12;16;19;-9.673448;78.006333;857.472166;62.802033;0.109867
2022;12;16;20;-10.123448;77.917833;857.094;62.814833;0.0128
2022;12;16;21;-10.236379;77.823166;856.6695;62.816666;0.001833
2022;12;16;22;-10.351379;77.838;856.953166;62.785593;-0.031073
2022;12;16;23;-10.54862;77.738644;856.504745;62.771833;-0.01376
2022;12;17;0;-10.769482;77.734166;856.646166;62.755762;-0.016071
2022;12;17;1;-11.289482;77.645166;856.190833;62.849666;0.093904
2022;12;17;2;-11.875;77.554;855.8505;62.833728;-0.015938
2022;12;17;3;-12.342931;77.544333;855.989333;62.751166;-0.082562
2022;12;17;4;-12.404137;77.415833;855.3595;62.820333;0.069167
2022;12;17;5;-12.735172;77.385833;855.441666;62.821016;0.000683
2022;12;17;6;-13.14431;77.306333;855.0945;62.8475;0.026484
2022;12;17;7;-13.337719;77.253559;854.912881;62.817457;-0.030043
2022;12;17;8;-13.568644;77.219666;855.011833;62.751333;-0.066124
2022;12;17;9;-13.401896;77.139166;854.645333;62.832166;0.080833
2022;12;17;10;-12.412586;77.052166;854.3485;62.816271;-0.015895
2022;12;17;11;-7.572241;77.042833;854.543333;62.808;-0.008271
2022;12;17;12;-3.840517;77.078833;855.044666;62.569322;-0.238678
2022;12;17;13;-1.090689;77.103833;855.416166;62.279666;-0.289656
2022;12;17;14;-5.247931;77.171166;856.061;62.297627;0.017961
2022;12;17;15;-6.028965;77.220677;856.518983;62.367833;0.070206
2022;12;17;16;-6.50431;77.208;856.6155;62.503;0.135167
2022;12;17;17;-6.711206;77.229166;856.966333;62.535254;0.032254
2022;12;17;18;-5.578448;77.3345;858.028833;62.479666;-0.055588
2022;12;17;19;-4.488103;77.397666;858.297833;62.433898;-0.045768
2022;12;17;20;-3.780862;77.264666;857.632333;62.427;-0.006898
2022;12;17;21;-3.200862;77.222666;857.645833;62.370677;-0.056323
2022;12;17;22;-2.914655;77.223333;857.847333;62.362166;-0.008511
2022;12;17;23;-2.74431;77.305423;858.568474;62.3415;-0.020666
2022;12;18;0;-2.447931;77.373;859.127333;62.333728;-0.007772
2022;12;18;1;-2.043103;77.438833;859.7;62.3105;-0.023228
2022;12;18;2;-1.750517;77.402;859.571;62.283389;-0.027111
