Year;Month;Day;Hour;Temp;Luftfuktighet;Lutftryck;Vikt
2022;11;26;3;2.788448;79.642000;877.174833;62.170500
2022;11;26;4;2.778965;79.714833;877.664166;62.215762
2022;11;26;5;2.827586;79.858166;878.483833;62.314500
2022;11;26;6;2.937931;79.745666;877.344500;62.397000
2022;11;26;7;2.847413;79.703220;876.951525;62.346610
2022;11;26;8;3.073793;79.777833;877.438000;62.392833
2022;11;26;9;3.460344;79.787333;877.227500;62.471666
2022;11;26;10;3.991034;79.772666;877.001833;62.437796
2022;11;26;11;4.709482;79.816500;877.151500;62.306833
2022;11;26;12;5.624310;79.913500;877.679833;62.211186
2022;11;26;13;6.755862;80.027500;878.373666;62.106500
2022;11;26;14;6.402586;80.271833;880.023833;61.995932
2022;11;26;15;5.827758;80.333389;880.077627;62.050000
2022;11;26;16;5.323448;80.416666;880.484166;61.961000
2022;11;26;17;4.880172;80.352666;879.722000;62.022542
2022;11;26;18;4.417413;80.386333;879.906833;61.967833
2022;11;26;19;4.029310;80.486500;880.353000;62.033728
2022;11;26;20;3.941724;80.493833;880.255500;62.066000
2022;11;26;21;3.966896;80.615166;880.998500;62.067000
2022;11;26;22;3.934827;80.600666;880.588000;62.143728
2022;11;26;23;3.912413;80.735254;881.514576;62.103333
2022;11;27;0;3.594655;80.751166;881.358666;62.196101
2022;11;27;1;3.289137;80.719666;880.921833;62.276666
2022;11;27;2;3.201034;80.700666;880.679166;62.348644
2022;11;27;3;3.127068;80.773333;881.107333;62.369500
2022;11;27;4;3.045000;80.807666;881.111666;62.477833
2022;11;27;5;2.963333;80.836379;876.701724;62.513275
2022;11;27;6;2.981379;80.691000;879.722833;62.614915
2022;11;27;7;3.137241;80.665833;879.471666;62.572500
2022;11;27;8;3.213620;80.736666;879.806000;62.532500
2022;11;27;9;3.257241;80.706000;879.249833;62.649166
2022;11;27;10;3.402586;80.491666;877.396666;62.609322
2022;11;27;11;3.877586;80.454833;877.049333;62.536166
2022;11;27;12;4.353620;80.472333;876.892833;62.498305
2022;11;27;13;4.747758;80.561500;877.517333;62.356166
2022;11;27;14;4.874137;80.708333;878.265833;62.283220
2022;11;27;15;4.814137;80.785084;878.597288;62.205833
2022;11;27;16;4.672586;80.751000;878.015333;62.218666
2022;11;27;17;4.423275;80.761833;877.729666;62.165932
2022;11;27;18;4.058793;80.605333;876.198666;62.153833
2022;11;27;19;3.661379;80.400333;874.364833;62.312711
2022;11;27;20;3.548620;80.218833;873.144166;62.396500
2022;11;27;21;3.535172;80.117166;872.303333;62.424576
2022;11;27;22;3.609827;80.186166;872.707500;62.397666
2022;11;27;23;3.814655;80.241016;872.919830;62.416166
2022;11;28;0;4.024827;80.101833;871.576166;62.397288
2022;11;28;1;4.223793;80.030833;871.084166;62.365000
2022;11;28;2;4.440517;79.981833;870.652333;62.390000
2022;11;28;3;4.591896;80.049666;871.029166;62.275333
2022;11;28;4;4.691034;80.049000;870.807666;62.262166
2022;11;28;5;4.650689;80.087833;870.869666;62.225254
2022;11;28;6;4.579655;80.063500;870.427666;62.203166
2022;11;28;7;4.608620;79.980000;869.702372;62.235084
2022;11;28;8;4.549655;80.062500;870.116333;62.184166
2022;11;28;9;4.486551;80.035666;869.727333;62.156000
2022;11;28;10;4.662068;79.969000;869.118000;62.158813
2022;11;28;11;4.854655;80.010000;869.327666;62.091000
2022;11;28;12;5.257068;80.069500;869.589500;62.025084
2022;11;28;13;5.712931;80.205500;870.376833;61.910166
2022;11;28;14;5.745000;80.327500;871.065500;61.777796
2022;11;28;15;5.470517;80.425593;871.594406;61.700333
2022;11;28;16;5.105172;80.502666;871.916333;61.630500
2022;11;28;17;4.601724;80.633666;872.786333;61.583559
2022;11;28;18;4.137413;80.641500;872.598333;61.621500
2022;11;28;19;3.802068;80.662833;872.645500;61.686779
2022;11;28;20;3.776896;80.661500;872.619833;61.770000
2022;11;28;21;3.539827;80.769333;873.391500;61.697118
2022;11;28;22;3.031206;80.859500;873.924333;61.693833
2022;11;28;23;2.911379;80.923500;874.231333;61.700333
2022;11;29;0;2.999137;80.953559;874.311016;61.777457
2022;11;29;1;3.280689;81.019666;874.749500;61.786166
2022;11;29;2;3.370862;81.112166;875.260500;61.805084
2022;11;29;3;3.388965;81.067000;874.815166;61.875500
2022;11;29;4;3.642413;81.130333;875.235333;61.824166
2022;11;29;5;3.713793;81.246666;876.071000;61.691864
2022;11;29;6;3.835517;81.384333;876.986000;61.627833
2022;11;29;7;3.841929;81.506500;877.842333;61.573559
2022;11;29;8;3.697796;81.578333;878.166333;61.591833
2022;11;29;9;3.689482;81.557166;877.877000;61.647457
2022;11;29;10;3.817931;81.516833;877.478833;61.655833
2022;11;29;11;4.033275;81.518166;877.376666;61.686333
2022;11;29;12;4.327586;81.408166;876.494666;61.728135
2022;11;29;13;4.586379;81.386833;876.346666;61.624000
2022;11;29;14;4.600689;81.402666;876.370000;61.567457
2022;11;29;15;4.375172;81.381186;876.123898;61.590666
2022;11;29;16;4.178448;81.375000;875.994166;61.567627
2022;11;29;17;4.037241;81.457166;876.535666;61.524000
2022;11;29;18;3.869137;81.506500;876.711166;61.534833
2022;11;29;19;3.371896;81.548666;876.886166;61.609491
2022;11;29;20;3.071034;81.654666;877.529833;61.667500
2022;11;29;21;2.692758;81.592666;876.804333;61.860847
2022;11;29;22;2.567241;81.456166;875.743166;61.975000
2022;11;29;23;2.267586;81.315762;874.607627;62.017833
2022;11;30;0;2.033103;81.030666;872.381333;62.135423
2022;11;30;1;1.626551;80.785833;870.749500;62.163666
2022;11;30;2;1.767758;80.740000;870.521000;62.145254
2022;11;30;3;2.073448;80.808500;870.947166;62.088500
2022;11;30;4;1.824912;80.726666;870.229000;62.047166
2022;11;30;5;2.096379;80.812500;870.736666;62.041694
2022;11;30;6;2.000862;80.671833;869.178500;62.000666
2022;11;30;7;1.456206;80.603050;868.703728;62.031864
2022;11;30;8;1.408793;80.674426;869.423934;62.074333
2022;11;30;9;1.386034;80.557666;868.194166;62.151666
2022;11;30;10;1.642068;80.246166;865.737166;62.177288
2022;11;30;11;2.174310;80.223333;865.595500;62.107500
2022;11;30;12;2.661551;80.239500;865.644000;61.992711
2022;11;30;13;5.164655;80.278500;865.781166;61.853500
2022;11;30;14;3.879310;80.239833;865.416666;61.642500
2022;11;30;15;3.179655;80.313728;865.768813;61.532033
2022;11;30;16;2.802931;80.474333;866.755666;61.481000
2022;11;30;17;2.548620;80.516166;866.766500;61.526779
2022;11;30;18;2.425517;80.600666;867.215666;61.515833
2022;11;30;19;2.345172;80.680833;867.489500;61.554237
2022;11;30;20;2.147241;80.584833;866.580333;61.618833
2022;11;30;21;2.009310;80.556833;866.354166;61.655333
2022;11;30;22;1.850517;80.554500;866.175500;61.686101
2022;11;30;23;1.756206;80.568135;866.143050;61.742000
2022;12;1;0;1.801034;80.582166;866.098833;61.759661
2022;12;1;1;1.768620;80.586833;865.997833;61.780500
2022;12;1;2;1.719482;80.674833;866.450166;61.770666
2022;12;1;3;1.541379;80.746000;866.777166;61.764237
2022;12;1;4;1.490526;80.752166;866.616666;61.801666
2022;12;1;5;1.583793;80.702833;866.117166;61.848644
2022;12;1;6;1.659655;80.527500;864.769000;61.921666
2022;12;1;7;1.755172;80.566500;865.065666;61.885666
2022;12;1;8;1.842931;80.613333;865.306666;61.839000
2022;12;1;9;1.953448;80.701833;865.738000;61.804666
2022;12;1;10;2.110344;80.730833;865.818500;61.823220
2022;12;1;11;2.437413;80.851000;866.613500;61.741333
2022;12;1;12;2.690862;80.970166;867.247166;61.591355
2022;12;1;13;2.888793;81.113333;868.067166;61.524000
2022;12;1;14;2.994827;81.229166;868.679500;61.479000
2022;12;1;15;3.025862;81.316610;869.030677;61.410000
2022;12;1;16;2.933103;81.303333;868.793666;61.443833
2022;12;1;17;2.691551;81.300500;868.659000;61.484406
2022;12;1;18;2.597241;81.305500;868.579833;61.503833
2022;12;1;19;2.471034;81.289500;868.318500;61.589333
2022;12;1;20;2.562068;81.351666;868.753000;61.579661
2022;12;1;21;2.501896;81.372166;868.687333;61.563500
2022;12;1;22;2.260344;81.285500;867.973166;61.665593
2022;12;1;23;2.319655;81.301500;868.057666;61.704166
2022;12;2;0;2.321206;81.222033;867.340847;61.734406
2022;12;2;1;2.267586;80.971333;865.493666;61.827000
2022;12;2;2;2.311551;80.829500;864.595000;61.852333
2022;12;2;3;2.307931;80.685833;863.635833;61.873728
2022;12;2;4;2.312413;80.613833;863.173833;61.872666
2022;12;2;5;2.382931;80.375000;861.488333;61.948833
2022;12;2;6;2.418947;80.212666;860.400166;61.972542
2022;12;2;7;2.440000;80.018833;859.199166;62.011833
2022;12;2;8;2.528965;80.109333;860.012333;61.890666
2022;12;2;9;2.523793;80.184500;860.438666;61.798666
2022;12;2;10;2.460689;80.427833;862.101166;61.628644
2022;12;2;11;2.397413;80.442166;861.949166;61.578333
2022;12;2;12;2.532586;80.577166;862.914500;61.542711
2022;12;2;13;2.635862;80.747333;863.903166;61.422166
2022;12;2;14;2.513448;80.766333;863.841333;61.362000
2022;12;2;15;2.320689;80.779491;863.800508;61.361525
2022;12;2;16;2.058448;80.726666;863.451333;61.422833
2022;12;2;17;1.744310;80.651500;862.880333;61.454406
2022;12;2;18;1.548965;80.635500;862.726000;61.428666
2022;12;2;19;1.420344;80.609000;862.680833;61.381525
2022;12;2;20;1.355862;80.730333;863.489333;61.327000
2022;12;2;21;1.310344;80.825833;864.118000;61.253500
2022;12;2;22;1.226034;80.802833;863.829833;61.238305
2022;12;2;23;1.171034;80.820169;863.990677;61.171000
2022;12;3;0;0.878275;80.609833;862.393833;61.280338
2022;12;3;1;0.787068;80.629166;862.717333;61.291000
2022;12;3;2;0.688620;80.600833;862.554500;61.340508
2022;12;3;3;0.655000;80.559166;862.194666;61.334500
2022;12;3;4;0.657758;80.593333;862.576666;61.291666
2022;12;3;5;0.859137;80.763166;863.678833;61.239830
2022;12;3;6;0.875000;80.752333;863.473833;61.207000
2022;12;3;7;0.922241;80.813666;863.965000;61.232881
2022;12;3;8;0.780517;80.651666;862.574666;61.278833
2022;12;3;9;0.516551;80.407666;861.170666;61.419333
2022;12;3;10;0.300000;80.400333;861.097833;61.470677
2022;12;3;11;0.079655;80.197000;859.762166;61.581000
2022;12;3;12;0.067241;80.117000;859.342500;61.652033
2022;12;3;13;0.019655;80.082333;859.317833;61.679000
2022;12;3;14;0.049655;80.205666;860.132000;61.520166
2022;12;3;15;-0.005172;80.024576;858.761355;61.544745
2022;12;3;16;-0.076551;79.935833;858.259666;61.566333
2022;12;3;17;-0.139310;79.907833;858.158000;61.566779
2022;12;3;18;-0.127241;79.930000;858.416166;61.530500
2022;12;3;19;-0.173103;79.880000;858.052833;61.476166
2022;12;3;20;-0.245862;79.829000;857.804333;61.503559
2022;12;3;21;-0.296551;79.828000;857.865500;61.495166
2022;12;3;22;-0.372586;79.933000;858.553166;61.478135
2022;12;3;23;-0.398620;79.893559;858.196101;61.503833
2022;12;4;0;-0.565000;79.672333;856.729166;61.594833
2022;12;4;1;-0.812413;79.477666;855.537333;61.680000
2022;12;4;2;-1.026896;79.361000;854.956833;61.751166
2022;12;4;3;-1.188793;79.210833;854.085666;61.829661
2022;12;4;4;-1.160862;79.298000;854.836833;61.815000
2022;12;4;5;-1.140517;79.340666;855.133000;61.764576
2022;12;4;6;-0.946034;79.296000;854.901333;61.791000
2022;12;4;7;-0.620175;79.449830;855.960508;61.708000
2022;12;4;8;-0.496949;79.560819;856.802786;61.599333
2022;12;4;9;-0.406551;79.755166;858.049166;61.466666
2022;12;4;10;-0.207413;79.783333;858.098666;61.370847
2022;12;4;11;0.023793;79.633000;857.091500;61.401166
2022;12;4;12;0.167586;79.521666;856.437666;61.407796
2022;12;4;13;0.293103;79.396166;855.795333;61.544333
2022;12;4;14;0.433793;82.728833;879.967166;63.035333
2022;12;4;15;0.509310;82.824237;878.026949;63.308644
2022;12;4;16;0.450344;82.319166;874.129666;63.460833
2022;12;4;17;0.520689;81.747000;870.333833;63.568644
2022;12;4;18;0.621379;81.452500;868.588333;63.584000
2022;12;4;19;0.809482;80.673500;863.283333;63.628833
2022;12;4;20;1.053793;80.124666;860.399500;63.581525
2022;12;4;21;1.152586;80.110166;860.571333;63.530833
2022;12;4;22;1.237586;79.677333;857.938500;63.539661
2022;12;4;23;1.270689;79.752033;858.966101;63.489333
2022;12;5;0;1.247931;79.752666;858.970333;63.477333
2022;12;5;1;1.361896;79.520338;857.411525;63.497457
2022;12;5;2;1.337586;79.060333;854.647666;63.519333
2022;12;5;3;1.455517;78.798500;853.267333;63.515254
2022;12;5;4;1.484482;78.475333;851.393666;63.517833
2022;12;5;5;1.417931;78.350000;851.006166;63.498813
2022;12;5;6;0.680344;78.422166;851.679166;63.481666
2022;12;5;7;0.244310;78.675500;853.349666;63.457333
2022;12;5;8;0.296034;78.630666;853.027833;63.462833
2022;12;5;9;0.410689;78.569500;852.739166;63.463500
2022;12;5;10;0.475172;78.668000;853.545166;63.435423
2022;12;5;11;0.165689;79.060666;856.277166;63.395000
2022;12;5;12;0.224655;79.502000;859.138333;63.381355
2022;12;5;13;0.415344;79.767000;860.698833;63.364333
2022;12;5;14;0.462758;79.877666;861.281833;63.338833
2022;12;5;15;0.501034;79.983559;861.954067;63.322711
2022;12;5;16;0.474137;80.096666;862.735500;63.309666
2022;12;5;17;0.399310;80.221166;863.508333;63.305254
2022;12;5;18;0.399310;80.281833;863.937166;63.289166
2022;12;5;19;0.420344;80.392333;864.744500;63.281525
2022;12;5;20;0.450344;80.496500;865.486500;63.276166
2022;12;5;21;0.463793;80.568000;865.978000;63.272166
2022;12;5;22;0.485517;80.599000;866.326166;63.262711
2022;12;5;23;0.570344;80.704915;867.084406;63.259833
2022;12;6;0;0.620172;80.950500;869.074166;63.230338
2022;12;6;1;0.548620;81.199500;870.644333;63.205500
2022;12;6;2;0.428793;81.230000;870.834166;63.230000
2022;12;6;3;0.188275;80.985500;868.969666;63.328644
2022;12;6;4;0.173103;80.887833;868.452500;63.327333
2022;12;6;5;0.091034;80.881500;868.577833;63.341694
2022;12;6;6;0.062068;80.735833;867.563500;63.370666
2022;12;6;7;0.084655;80.788833;868.293166;63.327288
2022;12;6;8;0.108103;80.821333;868.502833;63.287166
2022;12;6;9;-0.041379;80.942166;869.498500;63.271525
2022;12;6;10;0.002068;80.971000;869.583500;63.245833
2022;12;6;11;0.283275;80.980166;869.756500;63.220833
2022;12;6;12;0.710344;81.235500;871.547166;63.216440
2022;12;6;13;0.971034;81.223000;871.388833;63.191000
2022;12;6;14;1.010344;81.496610;873.417627;63.174576
2022;12;6;15;1.000000;81.534166;873.267666;63.166500
2022;12;6;16;0.685689;81.585333;873.685666;63.157288
2022;12;6;17;0.377241;81.839833;875.473833;63.163500
2022;12;6;18;-0.117068;81.997333;876.415166;63.275833
2022;12;6;19;-0.326896;82.129166;877.133500;63.289322
2022;12;6;20;-0.558275;82.182000;877.383000;63.336166
2022;12;6;21;-0.554482;82.032500;876.053333;63.353728
2022;12;6;22;-0.632241;81.990000;875.870500;63.371000
2022;12;6;23;-1.106896;82.250338;877.961864;63.456833
2022;12;7;0;-1.272413;82.152833;876.927000;63.488644
2022;12;7;1;-1.370862;82.291833;878.083833;63.519833
2022;12;7;2;-1.434482;82.193500;877.075166;63.537627
2022;12;7;3;-1.045344;82.016166;875.770833;63.498166
2022;12;7;4;-1.270862;82.006833;875.775166;63.514406
2022;12;7;5;-1.534827;81.778333;873.966500;63.492833
2022;12;7;6;-1.906034;81.325666;870.481333;63.586333
2022;12;7;7;-1.781206;80.958983;868.427118;63.596440
2022;12;7;8;-1.675689;81.141500;869.850333;63.557500
2022;12;7;9;-1.531724;81.271333;870.666500;63.525166
2022;12;7;10;-1.618793;81.357666;871.113000;63.501355
2022;12;7;11;-1.098448;81.450500;871.699000;63.431333
2022;12;7;12;2.029827;81.487666;871.476666;63.406101
2022;12;7;13;1.263103;81.515833;871.687666;63.257333
2022;12;7;14;0.475000;81.656166;872.368000;63.199000
2022;12;7;15;-0.181206;81.823898;873.431186;63.237288
2022;12;7;16;-1.268448;82.179666;875.820500;63.272000
2022;12;7;17;-2.127068;82.225593;875.476610;63.392241
2022;12;7;18;-2.689310;82.300666;875.939000;63.440500
2022;12;7;19;-3.018620;82.187500;874.902500;63.516166
2022;12;7;20;-3.167241;82.128833;874.252500;63.553389
2022;12;7;21;-3.468965;82.013000;873.354333;63.611000
2022;12;7;22;-3.717413;81.825333;871.890166;63.639661
2022;12;7;23;-3.991896;81.652500;870.647500;63.672000
2022;12;8;0;-4.226379;81.460847;869.262542;63.670000
2022;12;8;1;-3.806896;81.354166;868.631000;63.643500
2022;12;8;2;-3.537241;81.340166;868.412000;63.572000
2022;12;8;3;-3.414736;81.221379;867.513275;63.529649
2022;12;8;4;-3.536206;81.237000;867.589666;63.531500
2022;12;8;5;-4.358620;81.147833;866.822500;63.558305
2022;12;8;6;-4.928965;81.055833;866.165166;63.646000
2022;12;8;7;-5.075172;81.103500;866.510833;63.594000
2022;12;8;8;-5.363448;81.125000;866.351833;63.711000
2022;12;8;9;-5.669655;80.986000;865.329000;63.735500
2022;12;8;10;-5.647241;80.907500;864.827333;63.771016
2022;12;8;11;-5.135517;80.835166;864.302333;63.814000
2022;12;8;12;-4.474482;80.810166;864.149500;63.707288
2022;12;8;13;-3.213103;80.959166;865.098333;63.685833
2022;12;8;14;-3.461379;80.910833;864.651666;63.559661
2022;12;8;15;-4.084827;80.852711;864.236271;63.571833
2022;12;8;16;-4.335862;80.881833;864.447666;63.515833
2022;12;8;17;-4.666034;80.882333;864.414166;63.561525
2022;12;8;18;-4.921724;80.818500;863.647833;63.613166
2022;12;8;19;-4.982413;80.868333;864.022166;63.547833
2022;12;8;20;-4.860517;80.991833;864.850666;63.529152
2022;12;8;21;-4.761896;81.071666;865.188000;63.577000
2022;12;8;22;-4.752931;80.990000;864.607333;63.496949
2022;12;8;23;-4.628448;81.086333;865.245666;63.533833
2022;12;9;0;-4.489655;81.235084;866.189152;63.505254
2022;12;9;1;-4.302586;81.194833;865.721333;63.497500
2022;12;9;2;-3.764827;81.094000;864.991666;63.424333
2022;12;9;3;-3.372931;80.977333;864.147000;63.458813
2022;12;9;4;-2.843103;81.083333;864.933000;63.360000
2022;12;9;5;-2.350000;81.125666;865.078333;63.250677
2022;12;9;6;-2.336551;81.084166;864.699166;63.304333
2022;12;9;7;-2.227758;81.085166;864.695333;63.207500
2022;12;9;8;-1.992758;81.273666;866.046333;63.076500
2022;12;9;9;-1.731551;81.342833;866.174666;63.121000
2022;12;9;10;-0.839310;81.249333;865.481333;63.061525
2022;12;9;11;-0.010344;81.292166;865.787500;62.992666
2022;12;9;12;-0.030172;81.385833;866.344166;62.937457
2022;12;9;13;0.136896;81.543500;867.273833;62.862666
2022;12;9;14;0.272413;81.652833;867.930833;62.850169
2022;12;9;15;0.357586;81.751016;868.473389;62.786833
2022;12;9;16;0.062241;81.771833;868.420666;62.820166
2022;12;9;17;-0.172931;81.700666;867.863500;62.847457
2022;12;9;18;-0.203103;81.797000;868.495000;62.812666
2022;12;9;19;-0.287241;81.875833;868.992333;62.794576
2022;12;9;20;-0.234655;81.982166;869.624500;62.798666
2022;12;9;21;-0.081724;82.040833;869.912000;62.807000
2022;12;9;22;-0.094137;82.092166;870.271500;62.801694
2022;12;9;23;-0.062068;82.173728;870.684237;62.792666
2022;12;10;0;0.092068;82.321500;871.742333;62.763389
2022;12;10;1;0.104827;82.481333;872.706500;62.769833
2022;12;10;2;0.092413;82.491000;872.545000;62.808983
2022;12;10;3;0.187068;82.409666;871.786333;62.770500
2022;12;10;4;-0.711379;82.233000;870.407666;62.804833
2022;12;10;5;-1.395000;81.872333;867.832166;62.833050
2022;12;10;6;-1.746379;81.544666;865.802166;62.917000
2022;12;10;7;-1.926206;81.513389;865.914067;63.005593
2022;12;10;8;-2.325517;81.584918;866.427049;63.039166
2022;12;10;9;-3.005689;81.592833;866.422333;63.042666
2022;12;10;10;-3.367758;81.531833;865.859333;63.146440
2022;12;10;11;-3.765689;81.306333;864.294166;63.244166
2022;12;10;12;-3.904482;81.154500;863.455833;63.318474
2022;12;10;13;-4.026896;81.145500;863.411000;63.260666
2022;12;10;14;-4.711379;80.961333;862.188333;63.304237
2022;12;10;15;-4.802586;80.937118;862.125932;63.360333
2022;12;10;16;-5.496896;80.937500;862.114166;63.382000
2022;12;10;17;-5.764655;80.893666;861.665333;63.444406
2022;12;10;18;-5.503275;80.766666;860.967000;63.478833
2022;12;10;19;-5.531034;80.798833;861.202666;63.403389
2022;12;10;20;-5.607241;80.846500;861.406166;63.403666
2022;12;10;21;-5.232931;80.916833;861.926666;63.331666
2022;12;10;22;-5.446206;80.917833;861.688333;63.335593
2022;12;10;23;-5.190344;80.909322;861.665932;63.345666
2022;12;11;0;-5.325000;81.067000;862.652000;63.323728
2022;12;11;1;-5.538103;80.909333;861.511333;63.292666
2022;12;11;2;-5.770862;80.928666;861.685166;63.253333
2022;12;11;3;-5.912758;80.704666;860.130333;63.337457
2022;12;11;4;-5.774137;80.678000;860.134833;63.375833
2022;12;11;5;-5.979473;80.598500;859.513000;63.383559
2022;12;11;6;-6.247413;80.555833;859.366333;63.325166
2022;12;11;7;-6.610172;80.419000;858.219000;63.360508
2022;12;11;8;-7.008103;80.048166;855.944666;63.469344
2022;12;11;9;-7.025689;80.081333;856.479833;63.536666
2022;12;11;10;-6.852586;80.068000;856.334000;63.511694
2022;12;11;11;-6.281206;80.021166;856.329833;63.448166
2022;12;11;12;-5.712758;80.119333;856.962666;63.373050
2022;12;11;13;-5.134310;80.211166;857.592166;63.283666
2022;12;11;14;-4.648620;80.349333;858.558500;63.201333
2022;12;11;15;-4.760000;80.375423;858.622711;63.153050
2022;12;11;16;-4.907413;80.416500;858.932333;63.157833
2022;12;11;17;-4.817241;80.494833;859.507000;63.166949
2022;12;11;18;-4.850000;80.583333;860.030666;63.104333
2022;12;11;19;-5.380344;80.570666;859.915833;63.059500
2022;12;11;20;-5.870862;80.591000;860.138833;63.129152
2022;12;11;21;-6.303965;80.527000;859.671500;63.182666
2022;12;11;22;-6.785344;80.398500;858.898000;63.193220
2022;12;11;23;-6.821379;80.029333;856.473333;63.219500
2022;12;12;0;-6.222931;80.283559;858.712711;63.152711
2022;12;12;1;-6.011551;80.382166;859.354000;63.083666
2022;12;12;2;-6.085689;80.452333;859.808166;63.054666
2022;12;12;3;-5.990877;80.379666;859.374833;63.107457
2022;12;12;4;-5.474827;80.402500;859.617500;63.091500
2022;12;12;5;-4.999827;80.421166;859.891500;63.020847
2022;12;12;6;-4.571896;80.525000;860.629333;62.934333
2022;12;12;7;-4.434655;80.578666;861.042666;62.907966
2022;12;12;8;-4.552758;80.580166;861.037666;62.885833
2022;12;12;9;-4.932931;80.030000;857.134000;62.923000
2022;12;12;10;-4.312931;80.246333;859.334166;63.029152
2022;12;12;11;-3.675000;80.307833;859.734666;63.014500
2022;12;12;12;-3.218620;80.330333;859.937833;62.972542
2022;12;12;13;-3.143965;80.330166;860.027666;62.923666
2022;12;12;14;-3.647068;80.288000;859.797333;62.883166
2022;12;12;15;-4.018448;80.268644;859.858983;62.881525
2022;12;12;16;-4.580344;80.170666;859.210833;62.928166
2022;12;12;17;-4.734827;80.217333;859.743833;62.977796
2022;12;12;18;-4.810862;80.258666;860.149833;62.928666
2022;12;12;19;-5.080689;80.257000;860.172833;62.956440
2022;12;12;20;-4.476379;80.152666;859.585666;62.968333
2022;12;12;21;-4.239655;80.095333;859.408000;62.922000
2022;12;12;22;-4.240689;80.075666;859.380166;62.899830
2022;12;12;23;-4.580000;80.113333;859.882833;62.826166
2022;12;13;0;-5.081724;80.168474;860.307288;62.865084
2022;12;13;1;-4.741551;80.059000;859.613333;62.910333
2022;12;13;2;-4.361034;79.857833;858.397666;62.896666
2022;12;13;3;-4.207068;79.880666;858.873000;62.892372
2022;12;13;4;-3.956551;79.988333;859.728333;62.893833
2022;12;13;5;-3.862931;80.014833;860.036500;62.872372
2022;12;13;6;-4.046034;80.017833;860.089833;62.827833
2022;12;13;7;-4.785689;79.955000;859.795000;62.876833
2022;12;13;8;-5.757586;79.886166;859.475833;62.967500
2022;12;13;9;-6.414827;79.812000;859.167166;63.036833
2022;12;13;10;-6.291724;79.764166;859.022166;63.085423
2022;12;13;11;-4.500344;79.712166;858.875000;63.051666
2022;12;13;12;0.792241;79.760166;859.397833;62.905084
2022;12;13;13;0.132413;79.770500;859.632666;62.611833
2022;12;13;14;-3.254482;79.837833;860.224666;62.612542
2022;12;13;15;-4.385000;79.804067;860.087966;62.755666
2022;12;13;16;-4.970517;79.766666;859.984166;62.872500
2022;12;13;17;-5.755862;79.693500;859.681833;62.940169
2022;12;13;18;-6.425689;79.580166;859.072666;63.058166
2022;12;13;19;-7.022413;79.557000;859.112500;63.143559
2022;12;13;20;-7.632068;79.501000;858.885500;63.218166
2022;12;13;21;-8.176724;79.430500;858.582833;63.227000
2022;12;13;22;-7.463793;79.496500;859.297500;63.205423
2022;12;13;23;-6.575344;79.387796;858.572711;63.222500
2022;12;14;0;-6.216206;79.260833;857.981500;63.120847
2022;12;14;1;-5.612586;79.304333;858.458500;62.987333
2022;12;14;2;-4.713103;78.936166;855.987666;62.907457
2022;12;14;3;-3.542586;78.966500;856.703333;62.886166
2022;12;14;4;-2.535517;79.197833;858.382500;62.791333
2022;12;14;5;-1.664310;79.029500;857.178500;62.633728
2022;12;14;6;-1.072241;78.964333;857.010000;62.504000
2022;12;14;7;-0.787586;78.730508;855.573559;62.447457
2022;12;14;8;-0.708620;78.777213;856.201147;62.429500
2022;12;14;9;-0.716896;78.890833;857.124166;62.461694
2022;12;14;10;-0.628103;78.910166;857.231666;62.473500
2022;12;14;11;-0.512000;78.932000;857.574000;62.460000
2022;12;15;8;-1.399137;80.377833;869.163000;62.450000
2022;12;15;9;-1.410517;79.717000;864.342333;62.453166
2022;12;15;10;-1.241379;79.524000;863.509166;62.491694
2022;12;15;11;-0.614137;79.517166;863.744333;62.438166
2022;12;15;12;-0.809137;79.568833;864.187666;62.353728
2022;12;15;13;-1.110517;79.578166;864.315666;62.431333
2022;12;15;14;-1.305862;79.579500;864.341000;62.441864
2022;12;15;15;-1.596896;79.553728;864.236101;62.490500
2022;12;15;16;-2.242586;79.521666;864.137000;62.581500
2022;12;15;17;-2.854137;79.444833;863.741666;62.695932
2022;12;15;18;-3.417758;79.370166;863.404500;62.774333
2022;12;15;19;-3.698620;79.401833;863.673333;62.827288
2022;12;15;20;-4.145000;79.339000;863.377000;62.832833
2022;12;15;21;-4.710689;79.375500;863.777333;62.799666
2022;12;15;22;-5.458965;79.288500;863.098166;62.902372
2022;12;15;23;-5.761034;79.240500;862.960000;62.911000
2022;12;16;0;-6.648103;79.161016;862.400169;62.990847
2022;12;16;1;-7.409310;78.945333;861.054500;63.103166
2022;12;16;2;-7.908965;78.928166;861.170666;63.257118
2022;12;16;3;-8.215344;78.706166;859.792000;63.247000
2022;12;16;4;-8.921724;78.578833;859.095666;63.274666
2022;12;16;5;-9.634482;78.424500;858.243833;63.410677
2022;12;16;6;-10.363793;78.308166;857.656500;63.439666
2022;12;16;7;-11.087758;78.204833;857.168500;63.483389
2022;12;16;8;-11.475517;78.125166;856.785166;63.373000
2022;12;16;9;-11.639655;78.156000;857.194333;62.912166
2022;12;16;10;-11.036551;78.099000;856.839833;62.918305
2022;12;16;11;-6.719310;78.067166;856.835000;62.910333
2022;12;16;12;-3.228620;78.116166;857.337833;62.744745
2022;12;16;13;-0.246206;78.290500;858.631666;62.421833
2022;12;16;14;-4.943275;78.295000;858.627666;62.444745
2022;12;16;15;-6.097758;78.263559;858.550508;62.505666
